O_CUSTKEY,timestamp
99057802,2024-07-26 12:11:19.617050
43599089,2024-07-26 12:11:19.617050
116416553,2024-07-26 12:11:19.617050
24363311,2024-07-26 12:11:19.617050
47331023,2024-07-26 12:11:19.617050
113032789,2024-07-26 12:11:19.617050
137629136,2024-07-26 12:11:19.617050
4847206,2024-07-26 12:11:19.617050
143814430,2024-07-26 12:11:19.617050
133742104,2024-07-26 12:11:19.617050
41155189,2024-07-26 12:11:19.617050
4330199,2024-07-26 12:11:19.617050
16575193,2024-07-26 12:11:19.617050
52024264,2024-07-26 12:11:19.617050
6979604,2024-07-26 12:11:19.617050
129711146,2024-07-26 12:11:19.617050
87218051,2024-07-26 12:11:19.617050
46208266,2024-07-26 12:11:19.617050
13932320,2024-07-26 12:11:19.617050
47538961,2024-07-26 12:11:19.617050
5535886,2024-07-26 12:11:19.617050
77240053,2024-07-26 12:11:19.617050
84954610,2024-07-26 12:11:19.617050
74632723,2024-07-26 12:11:19.617050
82407506,2024-07-26 12:11:19.617050
10000153,2024-07-26 12:11:19.617050
87093136,2024-07-26 12:11:19.617050
65431295,2024-07-26 12:11:19.617050
146803987,2024-07-26 12:11:19.617050
478621,2024-07-26 12:11:19.617050
25008746,2024-07-26 12:11:19.617050
109741370,2024-07-26 12:11:19.617050
104734871,2024-07-26 12:11:19.617050
46577743,2024-07-26 12:11:19.617050
39302714,2024-07-26 12:11:19.617050
14253463,2024-07-26 12:11:19.617050
147268873,2024-07-26 12:11:19.617050
36523033,2024-07-26 12:11:19.617050
133965628,2024-07-26 12:11:19.617050
147001789,2024-07-26 12:11:19.617050
89558972,2024-07-26 12:11:19.617050
16124542,2024-07-26 12:11:19.617050
30403418,2024-07-26 12:11:19.617050
46361338,2024-07-26 12:11:19.617050
662683,2024-07-26 12:11:19.617050
5798287,2024-07-26 12:11:19.617050
11136376,2024-07-26 12:11:19.617050
57809764,2024-07-26 12:11:19.617050
121977491,2024-07-26 12:11:19.617050
5854909,2024-07-26 12:11:19.617050
144425269,2024-07-26 12:11:19.617050
126340402,2024-07-26 12:11:19.617050
36079228,2024-07-26 12:11:19.617050
62036675,2024-07-26 12:11:19.617050
133458262,2024-07-26 12:11:19.617050
13393781,2024-07-26 12:11:19.617050
109071295,2024-07-26 12:11:19.617050
25600757,2024-07-26 12:11:19.617050
88740328,2024-07-26 12:11:19.617050
38792644,2024-07-26 12:11:19.617050
62227270,2024-07-26 12:11:19.617050
26001812,2024-07-26 12:11:19.617050
57605834,2024-07-26 12:11:19.617050
60460159,2024-07-26 12:11:19.617050
131150857,2024-07-26 12:11:19.617050
26634184,2024-07-26 12:11:19.617050
34882099,2024-07-26 12:11:19.617050
94611374,2024-07-26 12:11:19.617050
33979939,2024-07-26 12:11:19.617050
120152585,2024-07-26 12:11:19.617050
34140217,2024-07-26 12:11:19.617050
10475356,2024-07-26 12:11:19.617050
115208161,2024-07-26 12:11:19.617050
145768441,2024-07-26 12:11:19.617050
7504222,2024-07-26 12:11:19.617050
66919925,2024-07-26 12:11:19.617050
110531860,2024-07-26 12:11:19.617050
125909437,2024-07-26 12:11:19.617050
11190344,2024-07-26 12:11:19.617050
36549160,2024-07-26 12:11:19.617050
25765135,2024-07-26 12:11:19.617050
71154811,2024-07-26 12:11:19.617050
102001951,2024-07-26 12:11:19.617050
94363390,2024-07-26 12:11:19.617050
11489681,2024-07-26 12:11:19.617050
108070121,2024-07-26 12:11:19.617050
26300656,2024-07-26 12:11:19.617050
118150463,2024-07-26 12:11:19.617050
39427630,2024-07-26 12:11:19.617050
89512708,2024-07-26 12:11:19.617050
61809457,2024-07-26 12:11:19.617050
96782648,2024-07-26 12:11:19.617050
7006316,2024-07-26 12:11:19.617050
88460000,2024-07-26 12:11:19.617050
61456153,2024-07-26 12:11:19.617050
62644588,2024-07-26 12:11:19.617050
25843876,2024-07-26 12:11:19.617050
122441974,2024-07-26 12:11:19.617050
36863770,2024-07-26 12:11:19.617050
65778250,2024-07-26 12:11:19.617050
132425825,2024-07-26 12:11:19.617050
94508485,2024-07-26 12:11:19.617050
119364125,2024-07-26 12:11:19.617050
134925854,2024-07-26 12:11:19.617050
15660737,2024-07-26 12:11:19.617050
126630866,2024-07-26 12:11:19.617050
46308721,2024-07-26 12:11:19.617050
51180664,2024-07-26 12:11:19.617050
71119943,2024-07-26 12:11:19.617050
29080246,2024-07-26 12:11:19.617050
133600612,2024-07-26 12:11:19.617050
79466285,2024-07-26 12:11:19.617050
103169438,2024-07-26 12:11:19.617050
28215880,2024-07-26 12:11:19.617050
76492810,2024-07-26 12:11:19.617050
127884979,2024-07-26 12:11:19.617050
83796671,2024-07-26 12:11:19.617050
53496046,2024-07-26 12:11:19.617050
125089621,2024-07-26 12:11:19.617050
102444808,2024-07-26 12:11:19.617050
37954586,2024-07-26 12:11:19.617050
816338,2024-07-26 12:11:19.617050
99060143,2024-07-26 12:11:19.617050
73349689,2024-07-26 12:11:19.617050
39833954,2024-07-26 12:11:19.617050
74701511,2024-07-26 12:11:19.617050
36173150,2024-07-26 12:11:19.617050
51247696,2024-07-26 12:11:19.617050
73082515,2024-07-26 12:11:19.617050
40443805,2024-07-26 12:11:19.617050
90375316,2024-07-26 12:11:19.617050
82839826,2024-07-26 12:11:19.617050
91627945,2024-07-26 12:11:19.617050
125995385,2024-07-26 12:11:19.617050
120046093,2024-07-26 12:11:19.617050
30925108,2024-07-26 12:11:19.617050
136751347,2024-07-26 12:11:19.617050
116886124,2024-07-26 12:11:19.617050
113909227,2024-07-26 12:11:19.617050
128632990,2024-07-26 12:11:19.617050
67284133,2024-07-26 12:11:19.617050
107192017,2024-07-26 12:11:19.617050
45590129,2024-07-26 12:11:19.617050
149010847,2024-07-26 12:11:19.617050
138647068,2024-07-26 12:11:19.617050
139836088,2024-07-26 12:11:19.617050
21598360,2024-07-26 12:11:19.617050
9734149,2024-07-26 12:11:19.617050
62485570,2024-07-26 12:11:19.617050
124255078,2024-07-26 12:11:19.617050
3415966,2024-07-26 12:11:19.617050
69190978,2024-07-26 12:11:19.617050
9988079,2024-07-26 12:11:19.617050
75058825,2024-07-26 12:11:19.617050
104412154,2024-07-26 12:11:19.617050
41654852,2024-07-26 12:11:19.617050
32936287,2024-07-26 12:11:19.617050
54356806,2024-07-26 12:11:19.617050
96430606,2024-07-26 12:11:19.617050
135261727,2024-07-26 12:11:19.617050
85999028,2024-07-26 12:11:19.617050
13509823,2024-07-26 12:11:19.617050
36078641,2024-07-26 12:11:19.617050
39807647,2024-07-26 12:11:19.617050
13861192,2024-07-26 12:11:19.617050
1774627,2024-07-26 12:11:19.617050
133840126,2024-07-26 12:11:19.617050
57711560,2024-07-26 12:11:19.617050
139528685,2024-07-26 12:11:19.617050
87720056,2024-07-26 12:11:19.617050
99263983,2024-07-26 12:11:19.617050
28062496,2024-07-26 12:11:19.617050
141130247,2024-07-26 12:11:19.617050
98282989,2024-07-26 12:11:19.617050
48184667,2024-07-26 12:11:19.617050
49889432,2024-07-26 12:11:19.617050
44900276,2024-07-26 12:11:19.617050
74625920,2024-07-26 12:11:19.617050
20973286,2024-07-26 12:11:19.617050
77059100,2024-07-26 12:11:19.617050
70495951,2024-07-26 12:11:19.617050
16216033,2024-07-26 12:11:19.617050
15203282,2024-07-26 12:11:19.617050
123111059,2024-07-26 12:11:19.617050
18479203,2024-07-26 12:11:19.617050
32253370,2024-07-26 12:11:19.617050
17556277,2024-07-26 12:11:19.617050
88181428,2024-07-26 12:11:19.617050
136234430,2024-07-26 12:11:19.617050
106153634,2024-07-26 12:11:19.617050
33418111,2024-07-26 12:11:19.617050
89539783,2024-07-26 12:11:19.617050
134528132,2024-07-26 12:11:19.617050
33376802,2024-07-26 12:11:19.617050
110746823,2024-07-26 12:11:19.617050
90877684,2024-07-26 12:11:19.617050
16890794,2024-07-26 12:11:19.617050
133175410,2024-07-26 12:11:19.617050
93808588,2024-07-26 12:11:19.617050
144337967,2024-07-26 12:11:19.617050
68119081,2024-07-26 12:11:19.617050
72695785,2024-07-26 12:11:19.617050
4069960,2024-07-26 12:11:19.617050
86220119,2024-07-26 12:11:19.617050
136427276,2024-07-26 12:11:19.617050
83304712,2024-07-26 12:11:19.617050
125581177,2024-07-26 12:11:19.617050
139220968,2024-07-26 12:11:19.617050
71315989,2024-07-26 12:11:19.617050
130181575,2024-07-26 12:11:19.617050
131710160,2024-07-26 12:11:19.617050
10144844,2024-07-26 12:11:19.617050
53637043,2024-07-26 12:11:19.617050
54986251,2024-07-26 12:11:19.617050
102242908,2024-07-26 12:11:19.617050
125536850,2024-07-26 12:11:19.617050
42064466,2024-07-26 12:11:19.617050
101264752,2024-07-26 12:11:19.617050
148157293,2024-07-26 12:11:19.617050
120575849,2024-07-26 12:11:19.617050
19412446,2024-07-26 12:11:19.617050
9042449,2024-07-26 12:11:19.617050
103400665,2024-07-26 12:11:19.617050
95321002,2024-07-26 12:11:19.617050
51951106,2024-07-26 12:11:19.617050
56637814,2024-07-26 12:11:19.617050
47835460,2024-07-26 12:11:19.617050
85589413,2024-07-26 12:11:19.617050
126356575,2024-07-26 12:11:19.617050
39869407,2024-07-26 12:11:19.617050
30246835,2024-07-26 12:11:19.617050
127051697,2024-07-26 12:11:19.617050
37896701,2024-07-26 12:11:19.617050
80923742,2024-07-26 12:11:19.617050
12343417,2024-07-26 12:11:19.617050
36797416,2024-07-26 12:11:19.617050
142918711,2024-07-26 12:11:19.617050
80497552,2024-07-26 12:11:19.617050
36017062,2024-07-26 12:11:19.617050
98399707,2024-07-26 12:11:19.617050
6810271,2024-07-26 12:11:19.617050
94325776,2024-07-26 12:11:19.617050
134451823,2024-07-26 12:11:19.617050
105104350,2024-07-26 12:11:19.617050
42191815,2024-07-26 12:11:19.617050
9727618,2024-07-26 12:11:19.617050
9139886,2024-07-26 12:11:19.617050
123067408,2024-07-26 12:11:19.617050
106062143,2024-07-26 12:11:19.617050
37030489,2024-07-26 12:11:19.617050
124978040,2024-07-26 12:11:19.617050
54307300,2024-07-26 12:11:19.617050
140898841,2024-07-26 12:11:19.617050
76234691,2024-07-26 12:11:19.617050
60184606,2024-07-26 12:11:19.617050
43562374,2024-07-26 12:11:19.617050
121964023,2024-07-26 12:11:19.617050
93446995,2024-07-26 12:11:19.617050
10189576,2024-07-26 12:11:19.617050
36316762,2024-07-26 12:11:19.617050
133546555,2024-07-26 12:11:19.617050
7672879,2024-07-26 12:11:19.617050
70754656,2024-07-26 12:11:19.617050
5940454,2024-07-26 12:11:19.617050
33739567,2024-07-26 12:11:19.617050
139105018,2024-07-26 12:11:19.617050
33004984,2024-07-26 12:11:19.617050
141011954,2024-07-26 12:11:19.617050
107486488,2024-07-26 12:11:19.617050
142949299,2024-07-26 12:11:19.617050
19935893,2024-07-26 12:11:19.617050
33666590,2024-07-26 12:11:19.617050
54831514,2024-07-26 12:11:19.617050
75645385,2024-07-26 12:11:19.617050
65759149,2024-07-26 12:11:19.617050
82195198,2024-07-26 12:11:19.617050
64620311,2024-07-26 12:11:19.617050
68661404,2024-07-26 12:11:19.617050
120025418,2024-07-26 12:11:19.617050
85452787,2024-07-26 12:11:19.617050
70584514,2024-07-26 12:11:19.617050
58571150,2024-07-26 12:11:19.617050
78728008,2024-07-26 12:11:19.617050
131690384,2024-07-26 12:11:19.617050
30875017,2024-07-26 12:11:19.617050
93406090,2024-07-26 12:11:19.617050
4537460,2024-07-26 12:11:19.617050
41446915,2024-07-26 12:11:19.617050
14319140,2024-07-26 12:11:19.617050
121735634,2024-07-26 12:11:19.617050
56630113,2024-07-26 12:11:19.617050
37249147,2024-07-26 12:11:19.617050
51916510,2024-07-26 12:11:19.617050
24735131,2024-07-26 12:11:19.617050
95263612,2024-07-26 12:11:19.617050
58851569,2024-07-26 12:11:19.617050
126987008,2024-07-26 12:11:19.617050
114924410,2024-07-26 12:11:19.617050
136729813,2024-07-26 12:11:19.617050
65731399,2024-07-26 12:11:19.617050
133287353,2024-07-26 12:11:19.617050
129614386,2024-07-26 12:11:19.617050
20255278,2024-07-26 12:11:19.617050
64550939,2024-07-26 12:11:19.617050
72598438,2024-07-26 12:11:19.617050
140122271,2024-07-26 12:11:19.617050
83851900,2024-07-26 12:11:19.617050
123229354,2024-07-26 12:11:19.617050
6135511,2024-07-26 12:11:19.617050
102685675,2024-07-26 12:11:19.617050
55464967,2024-07-26 12:11:19.617050
15035887,2024-07-26 12:11:19.617050
77564800,2024-07-26 12:11:19.617050
51387430,2024-07-26 12:11:19.617050
26678017,2024-07-26 12:11:19.617050
73708940,2024-07-26 12:11:19.617050
116952751,2024-07-26 12:11:19.617050
109784527,2024-07-26 12:11:19.617050
115637461,2024-07-26 12:11:19.617050
74201576,2024-07-26 12:11:19.617050
78577369,2024-07-26 12:11:19.617050
139796131,2024-07-26 12:11:19.617050
99163618,2024-07-26 12:11:19.617050
130557088,2024-07-26 12:11:19.617050
109490953,2024-07-26 12:11:19.617050
90070708,2024-07-26 12:11:19.617050
134848193,2024-07-26 12:11:19.617050
98116855,2024-07-26 12:11:19.617050
18189820,2024-07-26 12:11:19.617050
99840226,2024-07-26 12:11:19.617050
52877726,2024-07-26 12:11:19.617050
127285265,2024-07-26 12:11:19.617050
54970846,2024-07-26 12:11:19.617050
24655622,2024-07-26 12:11:19.617050
88270486,2024-07-26 12:11:19.617050
90364777,2024-07-26 12:11:19.617050
61172716,2024-07-26 12:11:19.617050
65815682,2024-07-26 12:11:19.617050
2167708,2024-07-26 12:11:19.617050
117567283,2024-07-26 12:11:19.617050
137122579,2024-07-26 12:11:19.617050
107310805,2024-07-26 12:11:19.617050
73034584,2024-07-26 12:11:19.617050
54645604,2024-07-26 12:11:19.617050
139551569,2024-07-26 12:11:19.617050
94875712,2024-07-26 12:11:19.617050
47082362,2024-07-26 12:11:19.617050
64457782,2024-07-26 12:11:19.617050
96019324,2024-07-26 12:11:19.617050
22015858,2024-07-26 12:11:19.617050
48350035,2024-07-26 12:11:19.617050
29941684,2024-07-26 12:11:19.617050
85488463,2024-07-26 12:11:19.617050
52405451,2024-07-26 12:11:19.617050
70442750,2024-07-26 12:11:19.617050
63304033,2024-07-26 12:11:19.617050
85324087,2024-07-26 12:11:19.617050
85792939,2024-07-26 12:11:19.617050
48528422,2024-07-26 12:11:19.617050
50263774,2024-07-26 12:11:19.617050
16488973,2024-07-26 12:11:19.617050
12793573,2024-07-26 12:11:19.617050
6766801,2024-07-26 12:11:19.617050
117037528,2024-07-26 12:11:19.617050
147584563,2024-07-26 12:11:19.617050
9687389,2024-07-26 12:11:19.617050
48031507,2024-07-26 12:11:19.617050
131820347,2024-07-26 12:11:19.617050
137713148,2024-07-26 12:11:19.617050
130692139,2024-07-26 12:11:19.617050
144189763,2024-07-26 12:11:19.617050
142111331,2024-07-26 12:11:19.617050
88619288,2024-07-26 12:11:19.617050
64591571,2024-07-26 12:11:19.617050
53920885,2024-07-26 12:11:19.617050
128367389,2024-07-26 12:11:19.617050
71522936,2024-07-26 12:11:19.617050
96273841,2024-07-26 12:11:19.617050
45592652,2024-07-26 12:11:19.617050
42237041,2024-07-26 12:11:19.617050
763048,2024-07-26 12:11:19.617050
142997815,2024-07-26 12:11:19.617050
140307100,2024-07-26 12:11:19.617050
35828900,2024-07-26 12:11:19.617050
52208821,2024-07-26 12:11:19.617050
68141380,2024-07-26 12:11:19.617050
53457664,2024-07-26 12:11:19.617050
32933854,2024-07-26 12:11:19.617050
83015327,2024-07-26 12:11:19.617050
129266038,2024-07-26 12:11:19.617050
123589280,2024-07-26 12:11:19.617050
25825453,2024-07-26 12:11:19.617050
40880131,2024-07-26 12:11:19.617050
12988537,2024-07-26 12:11:19.617050
115254922,2024-07-26 12:11:19.617050
101111683,2024-07-26 12:11:19.617050
46401475,2024-07-26 12:11:19.617050
121008167,2024-07-26 12:11:19.617050
51962593,2024-07-26 12:11:19.617050
83534182,2024-07-26 12:11:19.617050
33238057,2024-07-26 12:11:19.617050
12718840,2024-07-26 12:11:19.617050
135537370,2024-07-26 12:11:19.617050
57689443,2024-07-26 12:11:19.617050
104926819,2024-07-26 12:11:19.617050
144453242,2024-07-26 12:11:19.617050
73240855,2024-07-26 12:11:19.617050
132648088,2024-07-26 12:11:19.617050
128343605,2024-07-26 12:11:19.617050
128188102,2024-07-26 12:11:19.617050
140885777,2024-07-26 12:11:19.617050
34419961,2024-07-26 12:11:19.617050
15796778,2024-07-26 12:11:19.617050
96277534,2024-07-26 12:11:19.617050
96907384,2024-07-26 12:11:19.617050
22592506,2024-07-26 12:11:19.617050
87131740,2024-07-26 12:11:19.617050
69034304,2024-07-26 12:11:19.617050
102312100,2024-07-26 12:11:19.617050
36092471,2024-07-26 12:11:19.617050
101435752,2024-07-26 12:11:19.617050
115266814,2024-07-26 12:11:19.617050
14418920,2024-07-26 12:11:19.617050
137644451,2024-07-26 12:11:19.617050
129158959,2024-07-26 12:11:19.617050
37322125,2024-07-26 12:11:19.617050
107041873,2024-07-26 12:11:19.617050
73734259,2024-07-26 12:11:19.617050
76445062,2024-07-26 12:11:19.617050
47817622,2024-07-26 12:11:19.617050
105575947,2024-07-26 12:11:19.617050
117685486,2024-07-26 12:11:19.617050
130693987,2024-07-26 12:11:19.617050
38636737,2024-07-26 12:11:19.617050
25328132,2024-07-26 12:11:19.617050
12263503,2024-07-26 12:11:19.617050
81406648,2024-07-26 12:11:19.617050
118077577,2024-07-26 12:11:19.617050
98397274,2024-07-26 12:11:19.617050
19398526,2024-07-26 12:11:19.617050
142680862,2024-07-26 12:11:19.617050
48959207,2024-07-26 12:11:19.617050
87245348,2024-07-26 12:11:19.617050
110476135,2024-07-26 12:11:19.617050
75326675,2024-07-26 12:11:19.617050
140529634,2024-07-26 12:11:19.617050
43579132,2024-07-26 12:11:19.617050
117334705,2024-07-26 12:11:19.617050
46789466,2024-07-26 12:11:19.617050
107617036,2024-07-26 12:11:19.617050
67627615,2024-07-26 12:11:19.617050
113150767,2024-07-26 12:11:19.617050
14122915,2024-07-26 12:11:19.617050
49899658,2024-07-26 12:11:19.617050
54189997,2024-07-26 12:11:19.617050
121550311,2024-07-26 12:11:19.617050
8617924,2024-07-26 12:11:19.617050
131085583,2024-07-26 12:11:19.617050
136619222,2024-07-26 12:11:19.617050
146880880,2024-07-26 12:11:19.617050
91019357,2024-07-26 12:11:19.617050
83843431,2024-07-26 12:11:19.617050
102777934,2024-07-26 12:11:19.617050
86559866,2024-07-26 12:11:19.617050
149180857,2024-07-26 12:11:19.617050
104383909,2024-07-26 12:11:19.617050
9418952,2024-07-26 12:11:19.617050
51333644,2024-07-26 12:11:19.617050
10147771,2024-07-26 12:11:19.617050
147009581,2024-07-26 12:11:19.617050
59860535,2024-07-26 12:11:19.617050
130080715,2024-07-26 12:11:19.617050
57718678,2024-07-26 12:11:19.617050
105877313,2024-07-26 12:11:19.617050
130671959,2024-07-26 12:11:19.617050
10328906,2024-07-26 12:11:19.617050
69436531,2024-07-26 12:11:19.617050
73002511,2024-07-26 12:11:19.617050
41606021,2024-07-26 12:11:19.617050
134368126,2024-07-26 12:11:19.617050
38310325,2024-07-26 12:11:19.617050
113710253,2024-07-26 12:11:19.617050
93819895,2024-07-26 12:11:19.617050
9595898,2024-07-26 12:11:19.617050
97046806,2024-07-26 12:11:19.617050
1644170,2024-07-26 12:11:19.617050
145384144,2024-07-26 12:11:19.617050
83696398,2024-07-26 12:11:19.617050
25220378,2024-07-26 12:11:19.617050
43151860,2024-07-26 12:11:19.617050
36464290,2024-07-26 12:11:19.617050
134498987,2024-07-26 12:11:19.617050
4973201,2024-07-26 12:11:19.617050
69189223,2024-07-26 12:11:19.617050
127207019,2024-07-26 12:11:19.617050
18701557,2024-07-26 12:11:19.617050
124339360,2024-07-26 12:11:19.617050
82809148,2024-07-26 12:11:19.617050
82479898,2024-07-26 12:11:19.617050
7554496,2024-07-26 12:11:19.617050
106161832,2024-07-26 12:11:19.617050
126021602,2024-07-26 12:11:19.617050
41708819,2024-07-26 12:11:19.617050
52767811,2024-07-26 12:11:19.617050
50024665,2024-07-26 12:11:19.617050
9627748,2024-07-26 12:11:19.617050
42877882,2024-07-26 12:11:19.617050
111156347,2024-07-26 12:11:19.617050
24314209,2024-07-26 12:11:19.617050
7595218,2024-07-26 12:11:19.617050
20274289,2024-07-26 12:11:19.617050
40654264,2024-07-26 12:11:19.617050
73198465,2024-07-26 12:11:19.617050
55975127,2024-07-26 12:11:19.617050
111262255,2024-07-26 12:11:19.617050
99816260,2024-07-26 12:11:19.617050
47883391,2024-07-26 12:11:19.617050
107710688,2024-07-26 12:11:19.617050
136291730,2024-07-26 12:11:19.617050
3784363,2024-07-26 12:11:19.617050
36492940,2024-07-26 12:11:19.617050
63263896,2024-07-26 12:11:19.617050
62926177,2024-07-26 12:11:19.617050
134352629,2024-07-26 12:11:19.617050
44937305,2024-07-26 12:11:19.617050
116386642,2024-07-26 12:11:19.617050
102476657,2024-07-26 12:11:19.617050
34559291,2024-07-26 12:11:19.617050
64815095,2024-07-26 12:11:19.617050
25222316,2024-07-26 12:11:19.617050
105259177,2024-07-26 12:11:19.617050
135259294,2024-07-26 12:11:19.617050
50106019,2024-07-26 12:11:19.617050
23781617,2024-07-26 12:11:19.617050
81756349,2024-07-26 12:11:19.617050
120085555,2024-07-26 12:11:19.617050
24177220,2024-07-26 12:11:19.617050
61709678,2024-07-26 12:11:19.617050
101918747,2024-07-26 12:11:19.617050
17721734,2024-07-26 12:11:19.617050
65439946,2024-07-26 12:11:19.617050
78607777,2024-07-26 12:11:19.617050
108530908,2024-07-26 12:11:19.617050
118760899,2024-07-26 12:11:19.617050
11621896,2024-07-26 12:11:19.617050
15639790,2024-07-26 12:11:19.617050
43486561,2024-07-26 12:11:19.617050
146396218,2024-07-26 12:11:19.617050
137439937,2024-07-26 12:11:19.617050
22387678,2024-07-26 12:11:19.617050
2821117,2024-07-26 12:11:19.617050
138809192,2024-07-26 12:11:19.617050
39101894,2024-07-26 12:11:19.617050
137258308,2024-07-26 12:11:19.617050
81875318,2024-07-26 12:11:19.617050
76266359,2024-07-26 12:11:19.617050
57437177,2024-07-26 12:11:19.617050
7657879,2024-07-26 12:11:19.617050
5310334,2024-07-26 12:11:19.617050
11640905,2024-07-26 12:11:19.617050
103125697,2024-07-26 12:11:19.617050
63333944,2024-07-26 12:11:19.617050
73513571,2024-07-26 12:11:19.617050
79393580,2024-07-26 12:11:19.617050
137328446,2024-07-26 12:11:19.617050
66729331,2024-07-26 12:11:19.617050
67587568,2024-07-26 12:11:19.617050
129068731,2024-07-26 12:11:19.617050
81007621,2024-07-26 12:11:19.617050
146792498,2024-07-26 12:11:19.617050
136024465,2024-07-26 12:11:19.617050
95199106,2024-07-26 12:11:19.617050
60665350,2024-07-26 12:11:19.617050
146909125,2024-07-26 12:11:19.617050
60182758,2024-07-26 12:11:19.617050
116459437,2024-07-26 12:11:19.617050
11412112,2024-07-26 12:11:19.617050
18005576,2024-07-26 12:11:19.617050
45956002,2024-07-26 12:11:19.617050
51390539,2024-07-26 12:11:19.617050
146675285,2024-07-26 12:11:19.617050
142676581,2024-07-26 12:11:19.617050
35068594,2024-07-26 12:11:19.617050
38069368,2024-07-26 12:11:19.617050
53477350,2024-07-26 12:11:19.617050
118364618,2024-07-26 12:11:19.617050
63586613,2024-07-26 12:11:19.617050
66357916,2024-07-26 12:11:19.617050
86684015,2024-07-26 12:11:19.617050
149538664,2024-07-26 12:11:19.617050
115333934,2024-07-26 12:11:19.617050
80698372,2024-07-26 12:11:19.617050
43124200,2024-07-26 12:11:19.617050
134624983,2024-07-26 12:11:19.617050
87969887,2024-07-26 12:11:19.617050
22494079,2024-07-26 12:11:19.617050
20078828,2024-07-26 12:11:19.617050
114107614,2024-07-26 12:11:19.617050
120253042,2024-07-26 12:11:19.617050
63228625,2024-07-26 12:11:19.617050
56010712,2024-07-26 12:11:19.617050
139470799,2024-07-26 12:11:19.617050
101601209,2024-07-26 12:11:19.617050
7373270,2024-07-26 12:11:19.617050
56650474,2024-07-26 12:11:19.617050
40061939,2024-07-26 12:11:19.617050
25378405,2024-07-26 12:11:19.617050
10507609,2024-07-26 12:11:19.617050
141758431,2024-07-26 12:11:19.617050
70935790,2024-07-26 12:11:19.617050
579661,2024-07-26 12:11:19.617050
142172729,2024-07-26 12:11:19.617050
131310277,2024-07-26 12:11:19.617050
101578687,2024-07-26 12:11:19.617050
118076407,2024-07-26 12:11:19.617050
84642613,2024-07-26 12:11:19.617050
62955232,2024-07-26 12:11:19.617050
41270645,2024-07-26 12:11:19.617050
149053235,2024-07-26 12:11:19.617050
70919123,2024-07-26 12:11:19.617050
51220892,2024-07-26 12:11:19.617050
101732747,2024-07-26 12:11:19.617050
129331129,2024-07-26 12:11:19.617050
32308508,2024-07-26 12:11:19.617050
147550462,2024-07-26 12:11:19.617050
129523571,2024-07-26 12:11:19.617050
56496413,2024-07-26 12:11:19.617050
118446469,2024-07-26 12:11:19.617050
138472465,2024-07-26 12:11:19.617050
103682164,2024-07-26 12:11:19.617050
10930963,2024-07-26 12:11:19.617050
134860490,2024-07-26 12:11:19.617050
71498386,2024-07-26 12:11:19.617050
47856902,2024-07-26 12:11:19.617050
57401410,2024-07-26 12:11:19.617050
67466842,2024-07-26 12:11:19.617050
76561598,2024-07-26 12:11:19.617050
61122532,2024-07-26 12:11:19.617050
116275375,2024-07-26 12:11:19.617050
123968893,2024-07-26 12:11:19.617050
140458324,2024-07-26 12:11:19.617050
141159484,2024-07-26 12:11:19.617050
125943356,2024-07-26 12:11:19.617050
53051834,2024-07-26 12:11:19.617050
136231907,2024-07-26 12:11:19.617050
37616282,2024-07-26 12:11:19.617050
120409625,2024-07-26 12:11:19.617050
53962102,2024-07-26 12:11:19.617050
87018806,2024-07-26 12:11:19.617050
95770393,2024-07-26 12:11:19.617050
15195983,2024-07-26 12:11:19.617050
27716713,2024-07-26 12:11:19.617050
121730275,2024-07-26 12:11:19.617050
96245009,2024-07-26 12:11:19.617050
75540739,2024-07-26 12:11:19.617050
143786093,2024-07-26 12:11:19.617050
135656158,2024-07-26 12:11:19.617050
30332875,2024-07-26 12:11:19.617050
143854295,2024-07-26 12:11:19.617050
116734405,2024-07-26 12:11:19.617050
35690831,2024-07-26 12:11:19.617050
75322486,2024-07-26 12:11:19.617050
73663037,2024-07-26 12:11:19.617050
22418669,2024-07-26 12:11:19.617050
113090854,2024-07-26 12:11:19.617050
34198012,2024-07-26 12:11:19.617050
41445067,2024-07-26 12:11:19.617050
142142323,2024-07-26 12:11:19.617050
29434723,2024-07-26 12:11:19.617050
74952514,2024-07-26 12:11:19.617050
91227790,2024-07-26 12:11:19.617050
29178449,2024-07-26 12:11:19.617050
71402705,2024-07-26 12:11:19.617050
122832982,2024-07-26 12:11:19.617050
18894583,2024-07-26 12:11:19.617050
139959652,2024-07-26 12:11:19.617050
83975554,2024-07-26 12:11:19.617050
34151434,2024-07-26 12:11:19.617050
105966463,2024-07-26 12:11:19.617050
110581951,2024-07-26 12:11:19.617050
6996361,2024-07-26 12:11:19.617050
13381123,2024-07-26 12:11:19.617050
125319272,2024-07-26 12:11:19.617050
44201641,2024-07-26 12:11:19.617050
61794365,2024-07-26 12:11:19.617050
51656543,2024-07-26 12:11:19.617050
47292823,2024-07-26 12:11:19.617050
84428053,2024-07-26 12:11:19.617050
18492448,2024-07-26 12:11:19.617050
119089066,2024-07-26 12:11:19.617050
38769536,2024-07-26 12:11:19.617050
131017561,2024-07-26 12:11:19.617050
132715210,2024-07-26 12:11:19.617050
20746472,2024-07-26 12:11:19.617050
34608707,2024-07-26 12:11:19.617050
35269819,2024-07-26 12:11:19.617050
41331367,2024-07-26 12:11:19.617050
148421540,2024-07-26 12:11:19.617050
130524250,2024-07-26 12:11:19.617050
